2020-07-09 19:09:20,059 p=12035 u=root n=ansible |  [ERROR]: User interrupted execution
2020-07-09 19:12:26,875 p=15360 u=root n=ansible | TASK [k8s-master : Initializing Kubernetes cluster] ********************************************************************************************
2020-07-09 19:12:58,205 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:12:58,230 p=15360 u=root n=ansible | TASK [k8s-master : Copying required files] *****************************************************************************************************
2020-07-09 19:12:58,563 p=15360 u=root n=ansible | [WARNING]: Consider using the file module with state=directory rather than running 'mkdir'.  If you need to use command because file is
insufficient you can add 'warn: false' to this command task or set 'command_warnings=False' in ansible.cfg to get rid of this message.

2020-07-09 19:12:58,563 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:12:58,585 p=15360 u=root n=ansible | TASK [k8s-master : Storing token for future purpose.] ******************************************************************************************
2020-07-09 19:12:58,939 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:12:58,974 p=15360 u=root n=ansible | TASK [k8s-master : Storing token for worker] ***************************************************************************************************
2020-07-09 19:13:00,035 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:00,059 p=15360 u=root n=ansible | TASK [k8s-master : Install Network Add-on] *****************************************************************************************************
2020-07-09 19:13:03,388 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:03,416 p=15360 u=root n=ansible | TASK [k8s-master : Taint master] ***************************************************************************************************************
2020-07-09 19:13:03,861 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:03,867 p=15360 u=root n=ansible | PLAY [worker setup for k8s] ********************************************************************************************************************
2020-07-09 19:13:03,894 p=15360 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 19:13:04,789 p=15360 u=root n=ansible | ok: [10.10.120.203]
2020-07-09 19:13:04,825 p=15360 u=root n=ansible | ok: [10.10.120.204]
2020-07-09 19:13:04,848 p=15360 u=root n=ansible | TASK [k8s-worker : Copying token to worker nodes] **********************************************************************************************
2020-07-09 19:13:05,669 p=15360 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 19:13:05,684 p=15360 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 19:13:05,712 p=15360 u=root n=ansible | TASK [k8s-worker : Joining worker nodes with kubernetes master] ********************************************************************************
2020-07-09 19:13:26,993 p=15360 u=root n=ansible | changed: [10.10.120.203]
2020-07-09 19:13:27,002 p=15360 u=root n=ansible | changed: [10.10.120.204]
2020-07-09 19:13:27,008 p=15360 u=root n=ansible | PLAY [EFK setup in k8s] ************************************************************************************************************************
2020-07-09 19:13:27,043 p=15360 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 19:13:28,007 p=15360 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 19:13:28,037 p=15360 u=root n=ansible | TASK [logging : copy all yaml to /tmp/files/] **************************************************************************************************
2020-07-09 19:13:39,692 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:39,727 p=15360 u=root n=ansible | TASK [logging : Creating Namespace] ************************************************************************************************************
2020-07-09 19:13:40,797 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:40,829 p=15360 u=root n=ansible | TASK [logging : creating Storage Class] ********************************************************************************************************
2020-07-09 19:13:41,820 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:41,847 p=15360 u=root n=ansible | TASK [logging : creating Persistent Volume] ****************************************************************************************************
2020-07-09 19:13:42,846 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:42,868 p=15360 u=root n=ansible | TASK [logging : Starting Elasticsearch operator] ***********************************************************************************************
2020-07-09 19:13:45,291 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:45,318 p=15360 u=root n=ansible | TASK [logging : Starting Elasticsearch] ********************************************************************************************************
2020-07-09 19:13:47,322 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:47,352 p=15360 u=root n=ansible | TASK [logging : Starting Kibana] ***************************************************************************************************************
2020-07-09 19:13:49,255 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:49,277 p=15360 u=root n=ansible | TASK [logging : creating nginx configmap] ******************************************************************************************************
2020-07-09 19:13:49,990 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:50,008 p=15360 u=root n=ansible | TASK [logging : creating nginx key configmap] **************************************************************************************************
2020-07-09 19:13:50,785 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:50,811 p=15360 u=root n=ansible | TASK [logging : creating nginx pod] ************************************************************************************************************
2020-07-09 19:13:51,837 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:51,859 p=15360 u=root n=ansible | TASK [logging : creating fluentd configmap] ****************************************************************************************************
2020-07-09 19:13:52,569 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:52,587 p=15360 u=root n=ansible | TASK [logging : creating fluentd pod] **********************************************************************************************************
2020-07-09 19:13:54,034 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:54,059 p=15360 u=root n=ansible | TASK [logging : creating elastalert config configmap] ******************************************************************************************
2020-07-09 19:13:55,120 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:55,143 p=15360 u=root n=ansible | TASK [logging : creating elastalert key configmap] *********************************************************************************************
2020-07-09 19:13:56,071 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:56,100 p=15360 u=root n=ansible | TASK [logging : creating elastalert rule configmap] ********************************************************************************************
2020-07-09 19:13:57,174 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:57,201 p=15360 u=root n=ansible | TASK [logging : creating elastalert pod] *******************************************************************************************************
2020-07-09 19:13:58,187 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:58,219 p=15360 u=root n=ansible | TASK [logging : Removing /tmp/files] ***********************************************************************************************************
2020-07-09 19:13:58,484 p=15360 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 19:13:58,487 p=15360 u=root n=ansible | PLAY RECAP *************************************************************************************************************************************
2020-07-09 19:13:58,487 p=15360 u=root n=ansible | 10.10.120.203              : ok=16   changed=10   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-07-09 19:13:58,487 p=15360 u=root n=ansible | 10.10.120.204              : ok=16   changed=10   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-07-09 19:13:58,488 p=15360 u=root n=ansible | 10.10.120.211              : ok=40   changed=33   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-07-09 20:32:21,362 p=22127 u=root n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details

2020-07-09 20:32:21,913 p=22127 u=root n=ansible | PLAY [Clean EFK setup] *************************************************************************************************************************
2020-07-09 20:32:21,931 p=22127 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************
2020-07-09 20:32:24,435 p=22127 u=root n=ansible | ok: [10.10.120.211]
2020-07-09 20:32:24,477 p=22127 u=root n=ansible | TASK [clean-logging : check for kubelet] *******************************************************************************************************
2020-07-09 20:32:25,124 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:32:25,167 p=22127 u=root n=ansible | TASK [clean-logging : copy all yaml to /tmp/files/] ********************************************************************************************
2020-07-09 20:32:39,602 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:32:39,650 p=22127 u=root n=ansible | TASK [clean-logging : Delete elastalert config configmap] **************************************************************************************
2020-07-09 20:32:40,892 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:32:40,933 p=22127 u=root n=ansible | TASK [clean-logging : Delete elastalert key configmap] *****************************************************************************************
2020-07-09 20:32:41,881 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:32:41,927 p=22127 u=root n=ansible | TASK [clean-logging : Delete elastalert rule configmap] ****************************************************************************************
2020-07-09 20:32:42,809 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:32:42,843 p=22127 u=root n=ansible | TASK [clean-logging : Delete elastalert pod] ***************************************************************************************************
2020-07-09 20:32:43,694 p=22127 u=root n=ansible | changed: [10.10.120.211]
2020-07-09 20:32:43,735 p=22127 u=root n=ansible | TASK [clean-logging : Delete fluentd configmap] ************************************************************************************************
